config,n_dets,n_trks,time_ns
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,134,147,39506960
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,113,147,30194054
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,93,139,24803221
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,118,139,29415012
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,151,138,39578292
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,136,124,38664922
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,131,116,35110195
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,123,116,33154068
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,122,118,32770152
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,124,117,33121678
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,58,21,5205402
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,56,27,6739644
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,68,23,7306235
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,57,28,6653326
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,66,37,7694349
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,68,41,8529916
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,55,40,8039765
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,51,42,7578647
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,62,42,8965006
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,57,42,8353181
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,77,55,10954023
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,66,48,10284082
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,61,52,9289222
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,62,52,9719514
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,63,49,9753215
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,54,52,9079597
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,69,54,10707370
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,58,53,9938686
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,54,52,9144476
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,48,46,8839475
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,53,46,7956982
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,52,45,8299642
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,50,43,8041617
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,54,50,8500742
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,44,40,8047198
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,50,38,7884339
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,43,36,7384500
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,45,40,7284226
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,43,36,7274687
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,41,33,6541278
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,35,34,6708998
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,53,34,7872116
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,37,32,6284938
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,45,32,6627658
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,44,33,6620074
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,38,30,5960330
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,47,31,6763719
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,41,29,6407333
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,52,31,6897924
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,42,38,6503739
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,46,39,7024697
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,42,16,5417413
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,52,21,7550404
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,44,23,9361816
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,33,28,9297968
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,37,30,10737496
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,38,32,11129186
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,44,33,12088069
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,48,37,10588441
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,40,41,14344238
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,46,39,12027097
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,35,38,10018955
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,35,48,9732598
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,38,41,11926522
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,42,39,12872662
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,28,40,9199137
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,34,39,8814309
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,25,35,6224026
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,29,34,5706584
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,25,31,5370015
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,35,34,6237931
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,40,34,6819982
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,34,36,7351699
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,28,28,5880424
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,27,26,5206946
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,24,28,5453910
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,31,31,5901423
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,31,28,5684524
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,31,28,5242741
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,31,32,6035610
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,41,33,6563049
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,40,37,6385983
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,54,41,8294974
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,50,37,8097041
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,39,42,6972622
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,33,35,6120094
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,32,33,5504271
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,28,27,5097454
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,36,33,5754653
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,33,23,5408105
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,24,17,3935266
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,61,21,7088866
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,48,29,8819057
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,50,31,6904597
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,41,32,6743110
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,59,41,8514067
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,49,37,7986687
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,59,49,9640278
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,47,47,8838904
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,64,57,10266379
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,57,61,10267962
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,46,57,9274535
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,40,54,8201662
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,35,45,7752807
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,40,45,7100437
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,48,46,8230665
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,46,46,8573846
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,39,42,7265892
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,48,39,7796827
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,46,41,7281771
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,36,38,6377868
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,40,34,6143548
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,52,35,6787582
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,47,38,7123189
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,37,41,6502338
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,32,39,6380032
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,38,40,6727351
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,26,34,5911331
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,28,31,5946976
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,32,31,5489255
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,47,34,6224366
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,58,36,7351840
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,56,35,6910297
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,55,29,7131294
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,83,30,8149987
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,51,22,6371086
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,78,21,6853183
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,64,24,6384550
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,67,24,6518797
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,50,25,5755495
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,51,22,5828428
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,43,30,5594488
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,127,66,10544340
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,113,83,19088392
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,115,88,22884293
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,121,96,24343266
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,129,111,27493759
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,144,125,31752761
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,141,137,34834469
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,139,143,36989191
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,132,147,36010752
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,147,155,40487624
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,139,154,40857343
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,134,154,40324854
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,126,150,39488527
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,135,150,40826016
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,119,148,37710236
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,129,146,39395074
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,129,149,38667205
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,144,158,42009263
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,132,155,41301621
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,151,153,43391153
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,125,153,37158512
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,115,162,32851552
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,103,155,30675961
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,79,152,25783103
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,93,151,28141240
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,130,149,33765874
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,111,144,30627943
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,107,130,28864189
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,110,126,28801954
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,90,119,22515614
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,76,106,19571079
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,62,90,17793721
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,69,85,15658064
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,67,83,14988272
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,63,77,14586964
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,68,75,13904990
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,48,63,10930872
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,45,62,10612365
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,51,64,10951539
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,75,62,13023109
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,88,35,7066515
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,73,39,9045043
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,61,35,8646420
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,81,40,10449475
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,64,49,9858239
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,60,56,11118907
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,57,53,10649974
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,55,52,10074788
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,64,57,11448764
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,64,57,11251430
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,68,53,11058045
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,71,58,11508383
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,69,63,12144322
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,77,62,13226412
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,63,62,12133172
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,56,60,10912056
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,54,61,10726035
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,78,68,13418887
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,72,64,12933654
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,60,65,11604981
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,83,70,13973887
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,81,73,14198639
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,94,79,15638097
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,132,101,22328520
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,88,95,19539772
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,63,89,14200704
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,67,88,14528096
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,56,72,13024632
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,63,66,11978247
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,60,65,11268571
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,64,64,14633710
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,57,58,12009915
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,63,54,11392189
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,68,55,11584252
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,63,55,10607155
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,58,58,10209284
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,58,54,10370892
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,57,55,10238829
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,69,62,11947319
hungarian_dist10_cvcy_obj_conf_padd_15_noyc,67,56,12130366
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,137,41,18834265
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,141,41,28170645
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,162,50,17106458
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,167,60,19853800
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,177,62,21694464
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,157,69,20630778
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,169,64,23019581
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,158,69,22950644
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,182,74,25794635
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,188,83,28374008
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,193,83,29419571
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,205,87,29919330
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,202,89,31423366
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,213,90,33366709
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,207,83,113698132
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,209,82,47077873
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,217,88,33940424
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,245,106,38546254
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,238,104,42445795
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,229,105,38532949
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,239,122,40931741
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,242,121,44346199
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,228,114,38151287
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,223,118,36761011
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,206,105,33883620
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,226,107,34946073
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,188,94,30350913
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,186,87,30110370
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,190,91,29119248
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,166,79,27407841
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,176,80,24688130
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,176,80,33355117
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,194,86,42849196
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,189,75,41016536
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,190,71,25245675
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,173,67,26147974
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,181,69,23673755
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,183,70,26465278
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,202,66,25649808
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,89,30,8563298
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,65,37,9126713
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,79,45,10819226
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,69,46,11467297
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,60,45,10684698
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,73,46,12174978
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,69,49,11550541
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,66,48,14055357
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,74,48,12182042
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,64,52,11701829
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,67,51,12676742
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,76,50,14174956
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,72,48,18180924
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,92,53,20239910
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,73,55,13283287
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,73,55,12903007
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,69,54,12758051
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,66,56,12492191
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,71,58,13356110
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,68,57,12812381
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,68,57,12605260
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,66,54,12292896
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,76,54,12493204
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,72,55,13280372
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,59,53,11588731
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,56,55,13111421
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,64,52,14336022
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,59,45,11148892
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,53,45,10179389
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,55,42,9578955
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,53,41,9040435
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,54,39,9093151
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,66,40,9976567
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,45,36,7903144
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,55,34,8607508
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,58,36,8797248
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,58,35,8801575
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,55,40,8428829
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,54,38,9512964
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,45,37,8376404
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,50,35,8305483
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,114,59,18696552
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,102,72,21811390
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,93,82,23705303
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,99,99,35916909
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,100,100,32591393
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,105,111,42593988
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,105,104,32063101
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,96,110,31087929
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,95,106,33247950
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,88,108,29533520
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,88,101,29468301
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,95,101,30357134
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,94,95,29674469
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,111,107,32214270
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,106,109,32625215
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,93,112,32037915
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,90,111,41847895
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,93,106,37581379
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,103,106,35422519
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,93,111,31115138
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,114,111,34442758
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,111,104,33319122
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,127,112,34740536
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,119,115,37048549
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,139,124,40343308
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,146,130,44373219
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,145,133,43668052
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,124,130,41654078
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,128,127,39905272
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,147,121,41723566
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,132,133,41542203
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,134,139,42372489
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,113,137,32811638
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,93,126,25750794
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,118,114,35969014
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,151,99,39802444
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,136,99,31234648
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,131,106,31447049
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,123,112,32830092
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,122,115,43699069
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,124,115,37721848
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,58,21,6787222
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,56,27,8378958
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,68,22,8377156
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,57,29,8579217
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,66,38,10569907
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,68,38,11202491
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,55,37,11137000
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,51,39,10486344
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,62,39,11872021
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,57,38,8942885
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,77,51,13883891
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,66,47,14074852
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,61,49,12555249
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,62,50,13875386
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,63,43,11895395
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,54,51,11901816
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,69,54,14045118
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,58,54,14395052
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,54,56,12485860
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,48,47,12004185
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,53,43,11022188
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,52,43,9759728
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,50,39,10814897
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,54,44,12432683
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,44,36,11424990
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,50,36,11846836
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,43,35,10153310
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,45,39,8950370
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,43,34,8920023
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,41,30,8246284
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,35,33,6705361
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,53,32,8288963
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,37,32,6430044
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,45,33,6569952
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,44,31,7020931
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,38,27,6844817
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,47,26,7875052
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,41,26,6180886
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,52,30,11126341
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,42,34,9913460
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,46,32,7258507
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,42,16,4303213
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,52,21,8201331
hungarian_dist10_cvcy_obj_conf_padd_20_noyc,44,22,13724349
